psmfit_id,nite,mjdLo,mjdHi,ccdId,filter,a,aerr,b,berr,k,kerr,rms,chi2,dof,photometricFlag,psmVersion,timestamp,cFilter,stdColor0,asolve,bsolve,ksolve,run,project,magType
psmfit_id,nite,mjdLo,mjdHi,28,g,-25.416356,0.013496,-0.117968,0.002981,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,29,g,-25.449635,0.014008,-0.098510,0.006630,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,30,g,-25.390350,0.016909,-0.099462,0.006083,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,31,g,-25.364585,0.019139,-0.107056,0.009236,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,32,g,-25.423270,0.018854,-0.101456,0.005845,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,33,g,-25.380104,0.015768,-0.102720,0.004881,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,34,g,-25.475112,0.018259,-0.116236,0.011564,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,35,g,-25.445794,0.017021,-0.103955,0.005623,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,36,g,-25.385924,0.018241,-0.102933,0.004976,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,37,g,-25.380621,0.018225,-0.109441,0.008285,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,38,g,-25.213195,0.017150,-0.111210,0.008273,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,39,g,-25.345609,0.017040,-0.108646,0.006893,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,40,g,-25.390402,0.016234,-0.106751,0.010017,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,41,g,-25.510807,0.016798,-0.117401,0.005748,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,42,g,-25.509800,0.017121,-0.111532,0.004678,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,43,g,-25.495418,0.016413,-0.104490,0.006581,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,44,g,-25.510315,0.016274,-0.103262,0.004268,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,45,g,-25.366424,0.015638,-0.121727,0.012498,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,46,g,-25.391980,0.016051,-0.123144,0.010979,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,47,g,-25.444926,0.016286,-0.102019,0.009524,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,48,g,-25.393577,0.015307,-0.110060,0.004374,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,49,g,-25.494130,0.015779,-0.122146,0.009832,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,50,g,-25.476952,0.013598,-0.104477,0.004656,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,51,g,-25.501779,0.017294,-0.098449,0.008613,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,52,g,-25.487960,0.016272,-0.117051,0.006292,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,53,g,-25.484927,0.016266,-0.119905,0.006454,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,54,g,-25.508279,0.016088,-0.117047,0.005310,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,55,g,-25.441167,0.017798,-0.119043,0.005000,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,56,g,-25.371585,0.017077,-0.117383,0.003534,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,57,g,-25.487119,0.014277,-0.110874,0.007104,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,58,g,-25.266809,0.013815,-0.115711,0.006339,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,59,g,-25.400646,0.017092,-0.110874,0.005362,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,60,g,-25.346714,0.014958,-0.114492,0.006259,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,61,g,-25.393465,0.024282,-0.113555,0.010797,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,62,g,-25.577797,0.015332,-0.090756,0.004909,0.204464,0.021597,0.016174,0.666745,4192,1,v_DC6,timestamp,r,0.530000,0,0,0,run,OPS,mag_aper_8
