psmfit_id,nite,mjdLo,mjdHi,ccdId,filter,a,aerr,b,berr,k,kerr,rms,chi2,dof,photometricFlag,psmVersion,timestamp,cFilter,stdColor0,asolve,bsolve,ksolve,run,project,magType
psmfit_id,nite,mjdLo,mjdHi,28,i,-25.366804,0.016497,-0.271079,0.005261,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,29,i,-25.382351,0.017335,-0.263100,0.006706,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,30,i,-25.326526,0.016818,-0.295103,0.010032,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,31,i,-25.311819,0.016673,-0.309537,0.006197,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,32,i,-25.325141,0.012480,-0.307642,0.007338,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,33,i,-25.328137,0.012857,-0.294305,0.005612,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,34,i,-25.390449,0.013249,-0.276116,0.006789,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,35,i,-25.385808,0.013383,-0.256158,0.005588,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,36,i,-25.345034,0.013515,-0.267075,0.001826,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,37,i,-25.332800,0.016220,-0.286555,0.005246,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,38,i,-25.165460,0.014926,-0.301932,0.014387,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,39,i,-25.308863,0.014807,-0.294457,0.003891,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,40,i,-25.375604,0.015315,-0.284310,0.008939,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,41,i,-25.416728,0.017398,-0.262088,0.007148,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
