psmfit_id,nite,mjdLo,mjdHi,ccdId,filter,a,aerr,b,berr,k,kerr,rms,chi2,dof,photometricFlag,psmVersion,timestamp,cFilter,stdColor0,asolve,bsolve,ksolve,run,project,magType
psmfit_id,nite,mjdLo,mjdHi,29,u,-23.671466,0.037375,0.099037,0.045070,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,30,u,-23.597820,0.039023,0.076272,0.082485,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,31,u,-23.345561,0.151461,0.208816,0.181850,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,32,u,-23.658849,0.036506,0.002131,0.038455,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,33,u,-23.610289,0.034865,0.036359,0.017511,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,34,u,-23.622856,0.021181,0.000313,0.058970,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,35,u,-23.601875,0.039483,0.041405,0.042703,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,36,u,-23.608006,0.041014,-0.063242,0.092258,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,37,u,-23.619379,0.040328,0.026796,0.034987,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,38,u,-23.345066,0.038638,0.010464,0.017570,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,39,u,-23.504969,0.036983,0.020968,0.028068,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,40,u,-23.500323,0.031277,0.014884,0.026415,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,41,u,-23.686590,0.039345,0.044229,0.018512,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,42,u,-23.674607,0.034073,0.031704,0.021467,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,43,u,-23.741360,0.036977,0.008362,0.036743,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,44,u,-23.744187,0.036040,0.002648,0.029012,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,45,u,-23.490980,0.036796,-0.043886,0.033968,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,46,u,-23.556115,0.035367,-0.040222,0.005107,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,47,u,-23.630219,0.037082,0.043923,0.033283,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,48,u,-23.634567,0.037625,0.060674,0.024030,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,49,u,-23.648855,0.039211,0.029321,0.027085,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,50,u,-23.711847,0.036880,0.041876,0.018066,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,51,u,-23.974307,0.033403,0.020633,0.020420,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
