# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.117928	17.589760436745596	0.003106158291861426
3	57070.2030749	17.702408158849174	0.004346397172639171
4	57070.2717154	17.756164279900656	0.004662765961963856
5	57071.0467135	17.72474396979988	0.004109786984178825
6	57071.1144751	17.456119535359854	0.004041834000189659
7	57071.1821272	17.372396599809413	0.00476761161630793
8	57071.2505035	17.49241349577464	0.004027873571534464
9	57071.3209887	17.61516962616313	0.00469575165407508
10	57072.0433904	17.75365145393135	0.004653587832517974
11	57072.111103	17.767913367092323	0.004132622357144627
12	57072.1800453	17.775751688179326	0.005112288959821766
13	57072.2487679	17.673020014827376	0.004566891942930626
14	57072.3179887	17.41356824931094	0.004350448256360938
15	57073.040857	17.49272022033968	0.003954414628962426
16	57074.0386861	17.67668298797409	0.005005220906721417
17	57074.3042468	17.624800364558162	0.00890340347762694
18	57075.0360244	17.769718650967672	0.004803809886467207
19	57075.1036236	17.77423281420996	0.004163600698324618
20	57075.1711074	17.800123017144415	0.004034937100354266
21	57075.239859	17.61983176969909	0.0039133187409198765
22	57075.3084242	17.342667214378327	0.004155353500512425
24	57077.0883767	17.321362974758408	0.0037541648345944863
25	57077.1492328	17.348350561903416	0.003332783217846781
27	57080.0797487	17.246020080929284	0.006523947113147267
28	57080.1473809	17.36911194502202	0.004130471973427268
