# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.187624	16.537056431324917	0.004624673673932287
3	57070.2561741	16.58089634011893	0.0036105038075898697
4	57070.3251585	15.449164519091841	0.003384308893862478
5	57070.3720305	15.762532143759096	0.0022990319290292598
6	57071.0992365	16.28210188372602	0.003873609260698071
7	57071.1666311	16.472100212345484	0.004611907878665127
8	57071.2349951	16.60805231181223	0.0030830683894742233
9	57071.3053668	16.626201219552726	0.004829523507512765
10	57071.3739712	16.550455056454997	0.0038431687887378577
11	57072.0959507	15.451984168066609	0.002911443064711611
12	57072.1645733	15.751141198728092	0.00373149630229022
13	57072.2332586	16.077466569910403	0.005128254783684251
14	57072.3022404	16.28665115630671	0.0036054472725990886
15	57072.3711066	16.500805076481637	0.003986243277912529
16	57073.093358	16.63368655401564	0.006529855451214295
17	57074.0904549	16.292550491008864	0.0026496611041282826
18	57074.3606908	16.555183579647395	0.003937216223648746
19	57075.0884139	15.429577642706917	0.003981159912664015
20	57075.1557137	15.763097187408086	0.004219987129649247
21	57075.2243275	16.074364904027497	0.0038282627545087457
22	57075.2930863	16.296317642019797	0.003954620209823496
23	57075.3617	16.494495921921875	0.004781004704971641
25	57077.2020811	16.592462792952045	0.0035189562848872073
26	57080.1318946	16.44430993869519	0.005483500809937967
27	57080.2004616	16.60337403326551	0.002787781363814019
29	57095.200235	16.63042572300789	0.004323862641678842
