# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.152703	19.70590103566479	0.012469251237471515
3	57070.2385842	18.388513314845245	0.008658578531947916
4	57070.3072207	18.937165166148255	0.007920814983392524
5	57070.3542029	19.219073593565867	0.010975203868002064
6	57071.0817594	19.749099990703545	0.012640681803137687
7	57071.1492458	19.705187060690353	0.009372197709887106
8	57071.2173995	18.34707999914552	0.006715019913883304
9	57071.2875385	18.92256154453166	0.008949596611871835
10	57071.3565345	19.322543536051626	0.011136081625507875
11	57072.0785234	19.75925977802123	0.014631939445480522
12	57072.1458764	19.505811425221978	0.010357587729842525
13	57072.2156263	18.52242799492755	0.0060492665161044346
14	57072.2845323	19.073557666329553	0.00856759633263139
15	57072.3536305	19.403354570835734	0.016594031107512036
16	57073.0758386	19.72115332349672	0.023861773195162264
17	57074.0732364	19.662386034458788	0.036114607848263376
18	57074.340666	19.53117899808475	0.03417251351851356
19	57075.0709624	19.640359014723433	0.016848500455017585
20	57075.1383287	18.384346920362713	0.007913829963795459
21	57075.2065075	18.95384786400467	0.008532289969491883
22	57075.2753659	19.363205444938483	0.01501755821844399
23	57075.3441569	19.585564273037033	0.017787202542368364
25	57077.1230908	18.641737343917814	0.008386843417097436
26	57077.1846126	19.08584923381278	0.009978867315650815
27	57078.1920532	19.274401493853606	0.013179763496695453
29	57080.1144756	19.03927477315425	0.016366454663531226
30	57080.1826469	19.406270125360418	0.019105022101398486
32	57090.2420904	19.645315668088536	0.028893289902789714
36	57095.1822979	18.373357484399914	0.007722771840636983
