# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1353206	16.349501979353313	0.004539060091721897
3	57070.2207707	16.074167032334277	0.004313832107300508
4	57070.2895389	16.366248023315112	0.0050184563290854
5	57070.3365314	16.528794043875507	0.006088031142091137
6	57071.0641999	16.727371301107333	0.0037319581140678386
7	57071.1318719	16.86681420782863	0.004415971172797313
8	57071.1996069	16.91515242892246	0.005124875584549717
9	57071.2697431	16.966669763734057	0.004614523938747583
10	57071.3388119	17.014294820624787	0.004165531972202332
11	57072.0609373	17.082410029160936	0.005694224694317463
12	57072.1284823	15.960756185044815	0.005758853597943117
13	57072.1978605	16.136698136927237	0.005420443033193418
14	57072.2665971	16.411502704875392	0.004229029123866145
15	57072.3358062	16.613705838393624	0.006397853834123802
16	57073.0582944	16.798912694574366	0.004467719453667853
17	57074.0559284	16.69902108507292	0.004430020870385596
18	57074.3229945	16.65968852113229	0.005033685090508622
19	57075.0535748	16.83591420121347	0.0038472034887076937
20	57075.1209698	16.92248986484529	0.0035098006513795093
21	57075.1889276	16.985377650876654	0.005203063343530611
22	57075.2575956	16.95659044656575	0.0039813603002862175
23	57075.3262361	17.094962497888655	0.005102012261870922
25	57077.1057418	16.933756069119205	0.005106051736899791
26	57077.1669688	16.981648545407225	0.006027739149755761
28	57080.0971428	16.26141130375239	0.004715116087648104
29	57080.1651	16.490306760458537	0.004344461684270551
32	57090.2264287	16.931880426701277	0.004666291589098125
35	57095.1646332	16.188221721875948	0.006128531025104952
