# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1326339	16.03290556332651	0.004758273288744675
3	57070.2180953	16.319241128363956	0.0036508851548620147
4	57070.2868452	16.331582329497653	0.004340889861279227
5	57070.3338368	16.31056645772247	0.0042482814780001625
6	57071.0614963	15.897135503424565	0.003316312488290141
7	57071.1291896	16.17353908831929	0.0031032132968649554
8	57071.1969179	16.346082862264165	0.004271287256350521
9	57071.2670536	16.316411533444565	0.003385166356482771
10	57071.3360311	16.381655825925154	0.004729374635470449
11	57072.0581776	16.047989290741658	0.004561113707234036
12	57072.1258073	16.28318136035004	0.003410005904824952
13	57072.1951827	16.343377469301878	0.004667649386765857
14	57072.2637922	16.307363814309674	0.0037559309556405335
15	57072.3330242	16.020322243924987	0.004145263227192501
16	57073.0556025	16.18473725572212	0.004734918310396776
17	57074.0532771	16.300787073081068	0.0035558827374936207
18	57074.3202949	15.140619504142652	0.005286066720356969
19	57075.0508109	16.351799804654878	0.0029865130870045174
20	57075.1182882	16.30375972402705	0.0038882890413802504
21	57075.1861573	16.387599526133243	0.004355093017126715
22	57075.2549028	14.950673262085619	0.0038891058333321853
23	57075.3235386	15.495485388503162	0.0030717034043720045
25	57077.1030671	16.364315032182542	0.00328773388589205
26	57077.1642787	17.25361518265657	0.004504862884454898
28	57080.0944461	15.163504533076026	0.003987005630053802
29	57080.16229	15.692009575648829	0.0028328599986961437
32	57090.223319	15.422705355795287	0.0038772193953420485
35	57095.1619457	16.13394881490285	0.004037486693253622
