# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1500297	20.672663784305065	0.02327607781525003
3	57070.2358026	20.720639032922236	0.01999011940886104
4	57070.3044483	20.225382489794047	0.016379131876067356
5	57070.3515297	20.104183102778737	0.019442295774569032
6	57071.0790991	20.21742573243822	0.01645589422414023
7	57071.1465826	20.366013441821504	0.015876204346003776
8	57071.2146193	20.47141415472132	0.016332866053049337
9	57071.284774	20.619423499887848	0.01864156091942174
10	57071.3537621	20.650592615221257	0.02399889828319382
11	57072.0758535	20.645664637986435	0.031302376398360005
12	57072.1432071	20.640535706142124	0.022855467147446344
13	57072.2129706	20.690668108609557	0.02252179861964276
14	57072.2817475	20.628329219406513	0.02065038067956674
15	57072.3508608	20.148322010051604	0.019922582840650002
16	57073.0731763	20.146381550816542	0.026105076313621373
17	57074.0705368	20.655319312013976	0.049984464985216435
18	57074.3378891	20.371883052524936	0.05631165945926437
19	57075.0682983	20.11875505051983	0.026480902975611075
20	57075.1356693	20.19696870018414	0.021161054709185334
21	57075.2038295	20.33228496589275	0.018420718736621232
22	57075.2727026	20.460528328031373	0.032330371966442846
23	57075.3413719	20.640149130066764	0.04152811839346506
25	57077.1204493	20.125175649369464	0.017493861904523924
26	57077.1819483	20.230221574706313	0.017841011191434452
27	57078.1892737	20.698418039566928	0.03010957732925166
29	57080.1118195	20.749439222586794	0.05331184006416412
30	57080.1799831	20.72695472324565	0.051548278219271014
33	57090.2390433	20.59122424458349	0.05672324449959206
37	57095.1796206	20.667470387207405	0.02488182147532768
