# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1500297	20.823721272878547	0.024189728557128063
3	57070.2358026	20.03157860380197	0.013060303618273424
4	57070.3044483	20.156883890017678	0.01651349488432621
5	57070.3515297	20.336057183791855	0.022163298853053848
6	57071.0790991	20.63439579316048	0.022848880810733607
7	57071.1465826	20.724124198703763	0.019109577650901207
8	57071.2146193	20.769060903237513	0.018587335125651305
9	57071.284774	20.669649106534425	0.018589618460763263
10	57071.3537621	20.80087568210878	0.02580860469736003
11	57072.0758535	20.026367824855708	0.01816790505446086
12	57072.1432071	20.28893151529556	0.017351469487543947
13	57072.2129706	20.461651576764087	0.01861023514829292
14	57072.2817475	20.622425219566882	0.02051173410075258
15	57072.3508608	20.785252867570566	0.0319609125051737
16	57073.0731763	20.74362295883603	0.03976649787284341
17	57074.0705368	20.643422791629582	0.0444215814834018
18	57074.3378891	20.907597979949443	0.06490425996437918
19	57075.0682983	19.99917617036489	0.023025122357561895
20	57075.1356693	20.245088061512483	0.021914611662767775
21	57075.2038295	20.454533090536913	0.020665101655011682
22	57075.2727026	20.589439361426596	0.034568933651283607
23	57075.3413719	20.716590306994163	0.05313799642550063
25	57077.1204493	20.649585100321808	0.02672654376276007
26	57077.1819483	20.751199701579395	0.025945309478277202
27	57078.1892737	20.3870480015485	0.023512981697494873
29	57080.1118195	20.70023162276667	0.0500324112712144
30	57080.1799831	20.804241703872847	0.05049424324188924
33	57090.2390433	20.524125857006005	0.054736742422565036
37	57095.1796206	20.79062639462773	0.029164092072015597
