# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1567111	16.25542720622071	0.005448307803584761
3	57070.2426175	15.507430080825518	0.0038229173259521393
4	57070.3113891	15.465099626480857	0.0037153060106434625
5	57070.3583787	15.668079206852624	0.004397973988972586
6	57071.085781	16.088123817778982	0.004163536811130938
7	57071.1532507	16.16012310178494	0.004530998259428591
8	57071.2214237	16.17996173139633	0.003646025515383034
9	57071.2915803	16.248696649899628	0.004069414688319475
10	57071.3605515	15.894915139208514	0.0036251668719445348
11	57072.0825445	15.694928948549773	0.004250935207045922
12	57072.1498808	15.88828405403989	0.003764323737583838
13	57072.2196423	16.065243992317484	0.002433362900569966
14	57072.2885502	16.153240129316977	0.004474194177172666
15	57072.3576403	16.180335939086905	0.0043841597822671125
16	57073.0798614	15.761350033091265	0.004585236460776408
17	57074.0772132	16.165144449093624	0.005692657891640686
18	57074.3446857	15.598872236481476	0.005477309812243622
19	57075.075046	16.074478801269517	0.005650205960015831
20	57075.1423407	16.146303483807802	0.00499219491570243
21	57075.2106837	16.16713533073083	0.004202571157542327
22	57075.2795639	16.204104461932907	0.004163941426784169
23	57075.3481681	16.177955285695447	0.005628393042604463
25	57077.1271138	15.28834042543956	0.004615686117332253
26	57077.1886985	15.547227916496112	0.004818022605447182
27	57078.1934401	16.276502323889712	0.005424631333811298
29	57080.1184953	15.788599757862183	0.004212364033687043
30	57080.1868442	15.979987206843596	0.006203280566847876
32	57090.2436755	15.602418626012215	0.004742334716476831
36	57095.1864834	16.174240586346492	0.0035007431022241933
