# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.152703	20.96115453011215	0.03090739399029206
3	57070.2385842	20.715305705393035	0.024201672738193247
4	57070.3072207	19.989305742749	0.016049320197371666
5	57070.3542029	20.251341844936217	0.02363609687733814
6	57071.0817594	21.042287925101387	0.04127933070160741
7	57071.1492458	21.11050663827162	0.032747569987945965
8	57071.2173995	21.02667684521297	0.028028496483900312
9	57071.2875385	21.1392087545904	0.03250520299854376
10	57071.3565345	19.921465971132072	0.015203835297035203
11	57072.0785234	20.77587267182632	0.03861134270910598
12	57072.1458764	20.921301019155774	0.03130973217468814
13	57072.2156263	21.05704271414003	0.0314427900567639
14	57072.2845323	21.04269177718705	0.03207137910704036
15	57072.3536305	21.115822979896386	0.04580383505087608
16	57073.0758386	20.537666525547632	0.04386815713190416
17	57074.0732364	20.272713098245283	0.03819785153361894
18	57074.340666	21.163309874667156	0.11697569885083384
19	57075.0709624	20.13126062442518	0.02903998237068506
20	57075.1383287	20.149190737546327	0.023783243527966978
21	57075.2065075	20.47970484195953	0.025372555490558116
22	57075.2753659	20.811970407401546	0.04506896260600782
23	57075.3441569	21.01508397123234	0.05659131582103917
25	57077.1230908	21.00306769241709	0.04258857499524893
26	57077.1846126	20.775755707406322	0.03440003812427824
27	57078.1920532	20.99849683982134	0.0400706686312669
29	57080.1144756	20.90358736891298	0.07494126652240529
30	57080.1826469	21.02684163440987	0.06869374656738364
32	57090.2420904	20.787318805206088	0.07268065246063665
36	57095.1822979	20.9929270537313	0.03422502942296342
