# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1580401	17.496753395768568	0.007463017019722475
3	57070.2439525	17.723225444241436	0.0047110705150068665
4	57070.3127744	18.01669234620129	0.005380985122160976
5	57070.3597705	18.148198425410033	0.006665515299789635
6	57071.0871079	18.1044144608352	0.005548951850749025
7	57071.1545744	18.1304366259016	0.005289509054439183
8	57071.2227531	17.750942956945664	0.004294303494019313
9	57071.2929766	17.516896841702064	0.004482912938850129
10	57071.3618761	17.713917573196902	0.005397405719567546
11	57072.0838676	17.57450221397501	0.005055626192079129
12	57072.1512081	17.84431012413207	0.005159347217583139
13	57072.2209655	18.111556377507508	0.005083072910222355
14	57072.2898749	18.126934183568334	0.005141710841407334
15	57072.3589623	17.67234257701475	0.005047235647450329
16	57073.0811934	17.969085529206595	0.007796411808670537
17	57074.0785259	18.065847632126935	0.008526115615411257
18	57074.3459973	17.666914637207654	0.007254354560761328
19	57075.076376	17.592182055987717	0.00607745248185724
20	57075.1436721	17.79699078451171	0.00726872709616387
21	57075.2120756	18.06996282043877	0.005470543900007452
22	57075.2809447	18.186866098144918	0.006464256893867342
23	57075.3495036	17.832351978674556	0.007836821183590024
25	57077.1284464	18.151944927765353	0.00670209868882349
26	57077.1900865	18.09954716471234	0.00657649325406569
27	57080.1198226	18.14038152564267	0.00878644855082745
28	57080.188233	18.129870063122556	0.007363343094375609
30	57090.2451895	18.113199019774406	0.009196611876465716
34	57095.1878741	18.145491262777828	0.005205557479285331
