# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1567111	20.365129272789762	0.017455328469554984
3	57070.2426175	20.270867757363142	0.015143158331865973
4	57070.3113891	20.424317523996596	0.02058008380966265
5	57070.3583787	20.609686276883366	0.026105059680203248
6	57071.085781	20.592847341953377	0.021417306257556588
7	57071.1532507	20.74897940066698	0.02099796698418503
8	57071.2214237	20.631364157635222	0.018542108504892553
9	57071.2915803	20.23881809168515	0.014528272165285135
10	57071.3605515	20.225428118460314	0.01932945576221007
11	57072.0825445	20.255509277876325	0.021199912153997382
12	57072.1498808	20.397681700123066	0.017055231294511683
13	57072.2196423	20.691896945330836	0.020943995878511142
14	57072.2885502	20.726636957423555	0.021474952820734805
15	57072.3576403	20.44878441561014	0.024284518075218326
16	57073.0798614	20.613633050194924	0.044119753182090105
17	57074.0772132	20.8502740691193	0.05136780171830586
18	57074.3446857	20.394982237886737	0.0522803593509367
19	57075.075046	20.33996018636804	0.026827859119660312
20	57075.1423407	20.583246431051386	0.031645787252717876
21	57075.2106837	20.71890760050013	0.026734252261151954
22	57075.2795639	20.673253595508054	0.031514508835186916
23	57075.3481681	20.24334825878752	0.032996237158269666
25	57077.1271138	20.6147999444674	0.028860533102239697
26	57077.1886985	20.21104980967608	0.018535770685529612
27	57078.1934401	20.7245677597587	0.02839899331830161
29	57080.1184953	20.38809777310493	0.042459416269358584
30	57080.1868442	20.24288690099459	0.03305717793136645
32	57090.2436755	20.680832446485308	0.06231614946731942
36	57095.1864834	20.39771911961817	0.018505216345702822
