# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.136646	16.951430925383104	0.00391299037101105
3	57070.222148	17.19559956824404	0.0043620098539822166
4	57070.2908679	17.222037913189606	0.004133843129917876
5	57070.3378744	17.21761682776183	0.004804557364891508
6	57071.0655325	16.470822424272583	0.0036558150991422233
7	57071.1331999	16.795747289487746	0.004231374332224064
8	57071.2009347	17.016238167494784	0.0036829999966721673
9	57071.2711059	17.215912510990936	0.0037475206660891177
10	57071.3402214	17.22143672671246	0.0035563573908220327
11	57072.0622763	16.150444729075005	0.0035763387110910178
12	57072.1298238	16.576700290393223	0.005349218483905874
13	57072.1992256	16.864235829690912	0.0045151135549485145
14	57072.2680302	17.09772871710129	0.003538859208216043
15	57072.337202	17.228042497440423	0.004222255904249134
16	57073.0596373	16.567577403014937	0.00402918075578612
17	57074.0572535	17.328998213529108	0.0050714638123275126
18	57074.3243594	17.00199373130925	0.004334734527064988
19	57075.054904	17.186645944950786	0.0053295016677692856
20	57075.1222908	17.240211683193827	0.004209509684893768
21	57075.1903163	16.1273933746503	0.00421562649430841
22	57075.2589562	16.573975056884855	0.004861594406814167
23	57075.3275732	16.871713544166713	0.0038732809484204
25	57077.1070737	17.22254720173221	0.004818526130980657
26	57077.1682939	17.268360809699477	0.0048183392564371446
27	57080.0984728	17.113640096540113	0.0039788507501990165
28	57080.1664864	17.218330685053967	0.004013200070229224
29	57095.165967	16.925897691289045	0.004264006328275428
