# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.133993	18.06584081706338	0.004400634875449753
3	57070.2194511	17.663784991887965	0.005243198045580678
4	57070.288208	17.885950848957375	0.00529205908884065
5	57070.3351981	18.066924394532787	0.005668815402897246
6	57071.0628637	17.853437207342903	0.005962772573196205
7	57071.1305487	18.081899546963356	0.006404611448742464
8	57071.1982768	17.96657427106046	0.00561796970902339
9	57071.2684139	17.672846024887907	0.0057799854970420035
10	57071.3374218	17.909937144872565	0.005573424556885115
11	57072.059526	17.68915981698509	0.005196735254798136
12	57072.1271633	17.90336370466382	0.006208838530523899
13	57072.1965412	18.106074260715324	0.005096201932716811
14	57072.2652032	17.80630369670871	0.005896327521276302
15	57072.3344124	17.714716789095824	0.005021252706079691
16	57073.0569635	17.770285019894125	0.005514627233147336
17	57074.0546189	18.083781835698424	0.007056609600018859
18	57074.3216873	18.0771629693339	0.008127459441268123
19	57075.0522554	18.074593148826736	0.007631380608415018
20	57075.1196368	17.998396319083653	0.0067154229501612235
21	57075.1875338	17.667194067424354	0.005688119655777155
22	57075.2562616	17.859792203500405	0.006592482304892501
23	57075.3248966	18.094521638943316	0.006129460230940255
25	57077.1044268	17.92084183773094	0.00502998425962272
26	57077.1656386	18.109502888217758	0.005591608549051418
28	57080.0958033	17.99531656743686	0.007925800749241345
29	57080.1636996	17.67038163706016	0.006673134592736737
32	57090.224921	18.008057101778725	0.008039228523917965
35	57095.1633081	17.858559984529233	0.005369359151686939
