# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1152628	16.715837243326614	0.003812905502341905
3	57070.2004173	15.812173534871004	0.004015999672075296
4	57070.2690565	15.704362515613262	0.004862693194283135
5	57071.044058	16.334191094714086	0.003867191166821421
6	57071.1118209	16.494913253535692	0.0030066996391600598
7	57071.1794721	16.574886726609968	0.005111738667408948
8	57071.2477212	16.60810862598377	0.004853502751253858
9	57071.3182669	16.66014406080724	0.0034016371152767746
10	57072.0407293	15.757804283016348	0.0034259695134162054
11	57072.1084477	15.7296887372849	0.0041256873918568025
12	57072.1773785	16.026805303626972	0.0033604938532050357
13	57072.2459911	16.261417937885593	0.0026968570095677745
14	57072.3152287	16.457573837375765	0.0031322995464004616
15	57073.0382042	16.579504429193744	0.0031002553721145255
16	57074.036049	16.10549287303402	0.0035207765996271125
17	57074.3002686	16.621321071322065	0.004521443454218159
19	57075.0333523	16.74141737007848	0.004194643976271926
20	57075.1009618	15.793446642231938	0.004177309973204409
21	57075.1683354	15.700735663910116	0.004526048825621304
22	57075.2371175	16.014768698315184	0.003752640820210351
23	57075.3057461	16.263158900476192	0.003548249997632741
25	57077.0857227	16.046240168729025	0.0036931500751668997
26	57077.146451	16.27214605066136	0.004537869707500476
28	57080.0770922	15.738245973901865	0.004016371892555868
29	57080.1445979	16.038558871380115	0.00424961393459903
32	57090.2123458	16.59913017241309	0.005058158734091928
35	57095.1508398	16.59388015177715	0.0028022893231222845
