# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1580401	18.20053944311522	0.00793302488141711
3	57070.2439525	18.213203893748826	0.005336910246050915
4	57070.3127744	17.923088584628285	0.005274364773827585
5	57070.3597705	17.70796683573923	0.006130755071506073
6	57071.0871079	17.743328126482773	0.005156264686524022
7	57071.1545744	17.88381569890983	0.005042758437988224
8	57071.2227531	18.02596228796347	0.0045759210989718265
9	57071.2929766	18.134037586941776	0.005075328841651707
10	57071.3618761	18.20591199849342	0.006166759526692435
11	57072.0838676	18.208242226082398	0.005944053963969441
12	57072.1512081	18.133365037713144	0.005469812388859356
13	57072.2209655	17.734321977066923	0.004693606977058146
14	57072.2898749	17.627922350672485	0.004555127328507872
15	57072.3589623	17.808374413570917	0.005240475972515156
16	57073.0811934	18.0023649777449	0.007908243483401781
17	57074.0785259	17.758237234823003	0.0075652344613149165
18	57074.3459973	18.0556549450913	0.008728086551968744
19	57075.076376	18.20443311058484	0.0073267933344856725
20	57075.1436721	18.23234903908322	0.008029584748305946
21	57075.2120756	18.224899689239123	0.005745628495152027
22	57075.2809447	17.960412619972	0.0060543832521221955
23	57075.3495036	17.625973052132203	0.007401526428355245
25	57077.1284464	18.10744547872059	0.006627076472136374
26	57077.1900865	17.719197363885247	0.0061633409144355
27	57080.1198226	18.214749289716345	0.009175061691635442
28	57080.188233	18.230243293568442	0.007689114400250665
30	57090.2451895	17.663005327401947	0.007212463297611512
34	57095.1878741	17.77403496422479	0.004753569276657006
