# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1406759	16.76625537044487	0.005344501783580421
3	57070.2262864	16.094019055020997	0.006716587537172573
4	57070.2949166	16.223796582313927	0.006097957066532754
5	57070.341931	16.34937350440925	0.007526633579668101
6	57071.0696431	16.34409281015082	0.005818883479025254
7	57071.1372445	16.494701473575084	0.006782022389090721
8	57071.2050152	16.595495003220332	0.0036866899860040826
9	57071.2752425	16.705286609743077	0.006577229461832681
10	57071.3442543	16.807520814254914	0.0061010709682168315
11	57072.0663697	16.826392735627994	0.006572938136930631
12	57072.1338538	16.839263290034236	0.006887479698048436
13	57072.2033896	16.90424410566551	0.004497301854422375
14	57072.2721342	16.97039615835917	0.005550694437219238
15	57072.3413305	16.64084374897815	0.006464848762110685
16	57073.0637392	16.76049451795789	0.004505515007772725
17	57074.0612409	16.516994265241532	0.00493489299952817
18	57074.3285271	16.835625105807935	0.008294549115636344
19	57075.0589759	16.843303504046293	0.005807454921898281
20	57075.1263284	16.906005426778506	0.008223259354632558
21	57075.1944674	16.9929834230962	0.006587224162020741
22	57075.2631529	16.573757569712587	0.007050477798214693
23	57075.3316381	16.057190141703373	0.005658019260142159
25	57077.1110959	16.71709671211096	0.0061285520599488694
26	57077.1723745	16.805197824706223	0.007497661834729554
28	57080.1024985	16.82583989692153	0.006412703539972338
29	57080.1706174	16.86050903067982	0.005806017011644909
32	57090.2297045	16.727264642206613	0.007225342277174554
35	57095.1700511	16.434604918819197	0.003972820049493812
