# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1513671	16.195921924749875	0.0041976626952725795
3	57070.2371948	15.861595003848354	0.0034103662964108544
4	57070.3058296	16.05574033178874	0.004195080615219904
5	57070.3528677	16.142636029190225	0.0039162167258616504
6	57071.0804328	16.134487764972196	0.004234914481780683
7	57071.1479168	15.978567449552148	0.003479216983624509
8	57071.2160155	15.896700872672248	0.004215000080934549
9	57071.2861523	16.199232604738636	0.0034077221851643415
10	57071.3551409	15.921163005361759	0.003921871230287879
11	57072.077189	16.12097442403672	0.006622979767607972
12	57072.1445419	15.86174799093811	0.005838138572738794
13	57072.2143034	16.103432916460907	0.00414856282862175
14	57072.2831408	16.01122976782705	0.0033489968919632883
15	57072.3522409	15.90049392401544	0.004603519706633231
16	57073.0745012	15.899781773063495	0.006018913521414864
17	57074.0719185	15.917811825458923	0.004348068450270333
18	57074.3392899	16.18622900246481	0.004953950289781024
19	57075.0696416	16.174271940437116	0.006001082081003542
20	57075.1370012	15.989582372850421	0.005427735685140823
21	57075.2051724	15.90105143288434	0.004341457686845043
22	57075.2740416	16.151014361077767	0.0056436088658049464
23	57075.3427522	15.933938422598512	0.00526237054681086
25	57077.1217682	15.951700895224054	0.006689403858054816
26	57077.1832871	16.144910658086875	0.004695318805639084
27	57078.190664	15.922155190524286	0.004518848746249295
29	57080.1131535	15.865374592938469	0.003340591147824799
30	57080.1813153	16.045610283758776	0.0047431418974750355
32	57090.2405621	16.001279822346802	0.0051850782751185305
36	57095.1809613	16.011071152038763	0.002681724861961404
