# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1273042	16.58900649862997	0.005294059845737536
3	57070.2127427	17.000650218828827	0.003840098071123688
4	57070.2813862	16.416114426228667	0.003341784831984576
5	57071.056101	16.669283453115128	0.004772945134565604
6	57071.1238781	16.515417134356248	0.004261298118195089
7	57071.1915493	16.88469738763224	0.0037115753930745373
8	57071.2615119	16.419810033865705	0.004124168592151792
9	57071.330481	17.10698149206622	0.004241046741268746
10	57072.0528553	16.976265638427165	0.004191128946105129
11	57072.1204629	16.454025843125105	0.004665789414679712
12	57072.189712	17.034099771161085	0.005388722342460072
13	57072.2584647	16.45010473603918	0.0029919913909392253
14	57072.3274662	16.783815293781522	0.003722759891973967
15	57073.0502289	17.123018294121447	0.004805737313045334
16	57074.0479483	16.78894025231577	0.005508114615604749
17	57074.3149681	16.51871433122526	0.005675354338944469
18	57075.0454067	16.5784457476011	0.005015652949984603
19	57075.112989	16.644861581951115	0.004557383694065813
20	57075.1806762	16.465502929073605	0.004214199037856233
21	57075.2493431	16.9590462267351	0.005076074959147156
22	57075.3179947	16.450254647234182	0.007344572420722513
24	57077.0977396	16.978628669529844	0.004245533359170647
25	57077.1587198	16.429762498414046	0.005397725964876942
26	57080.0891301	16.52291266497082	0.006589432761712647
27	57080.15687	16.69484694988483	0.00525906542151596
