# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1620737	16.084252015387765	0.006692532984907471
3	57070.248004	16.021378099195914	0.0046178891217675795
4	57070.3169342	16.02383061991494	0.007273186655436498
5	57070.3637945	16.24782064051917	0.008675789927112034
6	57071.0911249	16.099888050878914	0.0064413888808763555
7	57071.15862	15.99337372096031	0.006430564212399575
8	57071.2268221	16.22820586768269	0.007528699013015553
9	57071.2971454	15.963318062198855	0.006061322608445417
10	57071.3659415	16.119409649169242	0.006427702917348864
11	57072.0879301	16.254933810165085	0.010173620330404207
12	57072.1565374	15.976126911795557	0.007655064258375795
13	57072.2250374	16.11494075190236	0.007319385817968103
14	57072.2940204	16.073887757961955	0.006221830397131573
15	57072.3629709	15.99795834037743	0.008568969861046882
16	57073.0853395	16.14082425061595	0.02303995819287985
17	57074.0825055	15.992041545477296	0.027679471450517395
18	57074.351334	16.049185234775013	0.03151091115183198
19	57075.0803828	15.954925961060734	0.01218847975201436
20	57075.1476942	16.178308174532553	0.013889119888222301
21	57075.2161411	16.05943436069668	0.007920470033746142
22	57075.2850483	15.98475474785274	0.009532757001011785
23	57075.3535566	16.184583188924748	0.014485154691467864
25	57077.1324391	15.966727107405859	0.007882293721769908
26	57077.194101	16.09913596916929	0.00809259150549002
27	57078.1975484	16.01969948269498	0.005684888556086926
29	57080.1238318	16.168292703217105	0.005903602013031353
30	57080.1923068	16.020555913851418	0.003938622498837268
32	57090.2498126	16.244820549683645	0.007837751785037764
36	57095.1920375	16.078674459222565	0.009252010229619342
