# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1312927	18.104321539119262	0.00400150391973334
3	57070.2167215	18.103451506627017	0.004106723943129228
4	57070.2854458	18.10039430315605	0.003965053668878046
5	57070.3324582	18.10015204843665	0.005908412560292624
6	57071.0601069	18.16950405032027	0.004819307525419986
7	57071.1278703	18.18551047489818	0.003942279925375948
8	57071.1955317	18.197383961038874	0.004824991131425795
9	57071.2656643	18.208466944436793	0.005049209845328386
10	57071.3346489	18.202672838869866	0.005602914614591758
11	57072.0568412	18.231837685836883	0.0062554954504613946
12	57072.1244666	18.22554208080034	0.004414005656390813
13	57072.1937921	18.221598431934897	0.004650927982349244
14	57072.2624662	18.213959320870316	0.0049483215073521485
15	57072.3316361	18.209680165144746	0.005542863915742741
16	57073.0542127	18.107945437505073	0.005458283788296187
17	57074.0519003	18.10551137351966	0.005668996563554189
18	57074.3189177	18.098253720199864	0.007264861935329405
19	57075.0494839	18.18487668206291	0.005671534873129763
20	57075.1169513	18.201859749404917	0.0050635038011287116
21	57075.1847679	18.183068305878322	0.004388116327660679
22	57075.2535318	18.224232055218664	0.005842644732378653
23	57075.3221541	18.21588537829038	0.006598563948666091
25	57077.1017369	18.109105438145935	0.005312190569245164
26	57077.1628915	18.101261458205023	0.0053090501969094055
28	57080.093114	18.193591348842116	0.009422296966534575
29	57080.1609666	18.183121769112027	0.007170046977888973
32	57090.2217978	18.165371175012915	0.007026836388393602
35	57095.1605637	18.180682894549278	0.0043477976999246205
