# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.128634	15.892410676946568	0.004196090283785819
3	57070.2140753	16.057841720750275	0.004053691922807545
4	57070.2827061	15.98322239820246	0.0041376288729040745
5	57070.3296835	16.21637867607946	0.0038719546509554574
6	57071.0574311	16.17348828204817	0.004699571416074815
7	57071.1252105	15.920556509517755	0.00470545297526647
8	57071.1928834	16.226166626305336	0.005746275426471645
9	57071.2629048	15.909365438625702	0.00406707146917727
10	57071.3318678	16.128822540956147	0.005304565435819096
11	57072.0541785	16.186420043029738	0.006483356501257644
12	57072.1217975	15.965609541650032	0.005089187596222021
13	57072.1910295	16.0088346074311	0.007989351475030996
14	57072.2597981	16.005679565790945	0.004919809299723968
15	57072.3288594	16.021367239823224	0.00449961086195459
16	57073.051563	15.930789576756165	0.003784150290662355
17	57074.0492596	15.925989241240075	0.004398630317019195
18	57074.3162823	15.926774496461835	0.0032161018584454374
19	57075.0468156	15.905847422769998	0.003855327643604785
20	57075.114303	16.09680995839951	0.006097906840310722
21	57075.1819987	15.951613375209241	0.004918884245280124
22	57075.2507359	16.095058593007128	0.004394364556660572
23	57075.3193679	15.995217901807173	0.004595185906740359
25	57077.0990714	15.882257856544893	0.005051656663029723
26	57077.1601115	16.12996099557521	0.005019080268590533
27	57080.0904559	16.172488983486144	0.004920794987944249
28	57080.1582624	15.899558623616521	0.004672674363421366
