# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1634274	17.599794467604937	0.004686729776615056
3	57070.2493608	17.354611540008058	0.006462716493740182
4	57070.3182988	17.73406316158147	0.006723016753508759
5	57070.3652113	17.413282608579202	0.00429121585339
6	57071.0924782	17.54594559612478	0.0055502095758116305
7	57071.1599776	17.513194223848075	0.005878372520554937
8	57071.2281741	17.440209324939687	0.004245768149472286
9	57071.2985095	17.60176159598652	0.005403598537582275
10	57071.3673198	17.42619469831458	0.004878024364980071
11	57072.0892808	17.66377738485884	0.006342240421892217
12	57072.1578957	17.453681733373617	0.006097644648581364
13	57072.2263896	17.521722650410805	0.005099570183665833
14	57072.2954066	17.489677525901694	0.005213508517439733
15	57072.3643194	17.485017388391608	0.00578743571763079
16	57073.086693	17.758762646746693	0.01056848712049188
17	57074.083858	17.761003267835456	0.008590816406249894
18	57074.3526756	17.733301652342913	0.010122573486490243
19	57075.0817353	17.61430381883354	0.006159751398248749
20	57075.1490481	17.41694376509669	0.0049828465258320844
21	57075.2175026	17.721753278954576	0.005968332718286772
22	57075.2864195	17.34177539389039	0.004543721929128688
23	57075.3549069	17.794511861913616	0.008719530418098996
25	57077.1338111	17.64083959010948	0.0062713832561736025
26	57077.1954535	17.4305000230182	0.006116910081884079
27	57078.1989023	17.41787491984998	0.004247019425881321
29	57080.1251863	17.609140106542835	0.009471789129260172
30	57080.1936658	17.417605405865146	0.008961584189653217
32	57090.2513582	17.587607739593686	0.007773774091674542
36	57095.1934207	17.34651020403688	0.0064657922903961305
