# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1085858	17.926201467754474	0.004675122217531196
3	57070.1935601	17.897554998873375	0.004137811202290525
4	57070.2622249	18.241010767873824	0.005480607993349455
5	57071.0372791	17.996818365380786	0.004461021271036033
6	57071.1051424	17.909461970565676	0.004534874486412522
7	57071.1726128	18.2230948583635	0.004554359932391088
8	57071.2409471	17.89086651934045	0.004941497530416698
9	57071.3113845	18.07903462875004	0.004263453959378311
10	57072.0340498	17.88150753441767	0.0043598380987216676
11	57072.1017795	18.21130458389185	0.004595310009188474
12	57072.1705264	17.93100588298568	0.004086104179711321
13	57072.2392548	17.997172792118388	0.004370773073807505
14	57072.3083748	18.097866594418125	0.004056681052355538
15	57073.0315378	18.082111267493197	156.07385646476666
16	57073.0992293	17.991921673328036	0.005428719762894136
17	57074.0294249	18.124225033026484	0.00754200777683745
18	57074.2922935	18.087285284765823	0.0074064419931922625
20	57075.0266769	17.879636281941092	0.005908372338173975
21	57075.094281	18.079443129665123	0.004693523005913495
22	57075.1615884	17.980352459448692	0.003993465155206802
23	57075.2302587	17.934236991086713	0.0044259413054106855
24	57075.2989753	18.21761544668648	0.006235294574258039
26	57077.0790526	17.869381740837998	0.006079355387899743
27	57077.1396232	18.235177784995255	0.004762368398228474
29	57080.0704247	17.885680818204754	0.0077698097593589316
30	57080.1378143	18.124772244712723	0.007141591260491114
33	57090.2061739	18.199867791368888	0.007584150108182144
36	57095.1453219	18.29393730829098	0.004762535193465532
