# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1139276	16.195141856491716	0.005670785203306723
3	57070.1990872	15.81237672734617	0.005547772253993412
4	57070.2677195	15.735933745682374	0.0050948867030362515
5	57071.0427238	16.103621457329584	0.0043452254003217075
6	57071.1104904	15.65761973664948	0.0057094107850783615
7	57071.1781385	16.187621428648715	0.003960843645693348
8	57071.2463396	15.737572720188094	0.005075571619280876
9	57071.3169235	15.85083461835545	0.004627945122799297
10	57072.0394	15.720224343534511	0.0061807467213382495
11	57072.1071232	16.12436234424053	0.0042016608485472865
12	57072.1760503	15.693303897969695	0.004976791705375489
13	57072.2446089	16.104968379567026	0.004927639971677552
14	57072.3139016	15.719900576624848	0.0037261857786152334
15	57073.0368807	15.84001796223679	0.004944491256714481
16	57074.0347289	15.815346188517875	0.00467516876598413
17	57074.2988943	15.674353859992408	0.00550871232846952
18	57075.0320227	15.763431001986511	0.0050624884375264755
19	57075.0996316	15.787397419390814	0.006294884604727054
20	57075.1669356	15.913447609109589	0.005988287518562481
21	57075.2357919	15.704994232216997	0.004365732598719539
22	57075.3044146	16.198089444284548	0.004865801382771832
24	57077.084393	16.161609594160865	0.005668248076248884
25	57077.1450648	15.699679233145172	0.00488939347624064
27	57080.0757607	15.680709658955845	0.0057334183737023535
28	57080.14321	16.213322082166016	0.005192583411342962
31	57090.2108316	15.885444063281469	0.005440606744027059
34	57095.1494496	16.20813543522416	0.005276528633823162
