# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1152628	19.199917153928784	0.007588190153445609
3	57070.2004173	19.664345273370056	0.009593233138576648
4	57070.2690565	19.09644651147583	0.00700586287166524
5	57071.044058	19.10255400769501	0.007471013719612239
6	57071.1118209	19.659925454415532	0.009506027745444642
7	57071.1794721	19.06876304150811	0.0061205628251907625
8	57071.2477212	19.32730412357135	0.007704070613558819
9	57071.3182669	19.260371556637896	0.009339327044011098
10	57072.0407293	19.43746852049814	0.012129175751264733
11	57072.1084477	19.154038047696293	0.007361366600122986
12	57072.1773785	19.17241978594854	0.007389445421660092
13	57072.2459911	19.520237455373223	0.009526570952101538
14	57072.3152287	19.039126985016395	0.008197125284024713
15	57073.0382042	19.333651191950654	0.01284648746355121
16	57074.036049	19.073836346709978	0.012771597012455529
17	57074.3002686	19.429526643460264	0.019790876047970352
19	57075.0333523	19.162172127010397	0.011956154538981585
20	57075.1009618	19.428798274796733	0.012471151521704941
21	57075.1683354	19.07760070862688	0.0078104364971891774
22	57075.2371175	19.586692279540294	0.013273671005869429
23	57075.3057461	19.140687624549663	0.012229344506535544
25	57077.0857227	19.209744246476664	0.010606310872238121
26	57077.146451	19.229745890138847	0.008497735581510584
28	57080.0770922	19.093083368733303	0.01735089829906129
29	57080.1445979	19.629384337862206	0.021883979058844146
32	57090.2123458	19.61035812587088	0.021982735818610207
35	57095.1508398	19.219454079917362	0.008215589585797843
