# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1420036	15.309650145431139	0.006087912024206455
3	57070.2276094	15.434342649413175	0.007371973790884147
4	57070.2962516	15.44635415915732	0.004417677004965546
5	57070.3433271	15.524238755079523	0.005769244863352793
6	57071.0709622	15.380718797291994	0.005436479580520784
7	57071.1385669	15.455028272662066	0.0042666313247294125
8	57071.2064075	18.115106332245187	0.00607907987172953
9	57071.276567	17.471508859883585	0.005492241645479217
10	57071.3456455	15.444250513340776	0.00501548176157481
11	57072.0676982	15.435198449908025	0.005654511150485063
12	57072.1351824	15.443217155430911	0.004338055841483702
13	57072.2047875	15.3822371786104	0.005321737044923841
14	57072.2735374	15.457767948475183	0.005402595339783065
15	57072.3426596	15.369927426011174	0.004955447856920174
16	57073.0650564	15.4836848530584	0.005237934976753634
17	57074.0625528	15.315590629659848	0.004452000444703255
18	57074.3299007	15.301713642429391	0.005008013958777738
19	57075.0603005	15.645434371425583	0.0064279502060416655
20	57075.1276512	15.299602726263519	0.007920464259520229
21	57075.1957933	15.601552913829444	0.003928469069346922
22	57075.2645073	15.327386135171164	0.005694242636485059
23	57075.3330296	15.580502509450405	0.004471991468850921
25	57077.1124206	15.347588590738173	0.004770854054890007
26	57077.1737661	15.592438920777955	0.005129268495208781
27	57080.103822	15.328855724083379	0.006444667299421541
28	57080.171941	15.543894816432669	0.006933199835954027
31	57090.231223	15.3447672078153	0.004631460056823238
34	57095.1714365	15.617209456734589	0.005181262626564781
