# EPOCH	MJD	MAG_KRON	MAGERR_KRON
2	57070.1246159	17.48857137954549	0.0032619105167020573
3	57070.2099963	17.610426833842485	0.003981940933818487
4	57070.2786409	17.37178157947496	0.00512360138079313
5	57071.0534141	17.422142245462485	0.0031149178055019573
6	57071.12117	17.531523920713756	0.004722811727402412
7	57071.1888197	17.43234536697233	0.005626139966518822
8	57071.2574727	17.641027053487736	0.004181670996238819
10	57071.3277374	17.52168596927993	0.004781076590122185
11	57072.0501682	17.68485430468021	0.004611010190370088
12	57072.1177877	17.36955396227764	0.004689083749085456
13	57072.1869637	17.506833749320414	0.003711596803846926
14	57072.2557213	17.482351656772085	0.0036923861388345977
15	57072.324745	17.456857961446314	0.004650669695902084
16	57073.0475212	17.43366081701534	0.005485042243899456
17	57074.0452866	17.52556551195497	0.006851687822643615
18	57074.3109203	17.404385056097663	0.005820195494664236
20	57075.0427147	17.42890858406582	0.004619250337621348
21	57075.1103064	17.411013587234585	0.0041778562498255255
22	57075.1779393	17.531234704652427	0.005337354163556276
23	57075.2466073	17.43104034710961	0.0044780862978471515
24	57075.3152493	17.61025271127705	0.007679797990566029
26	57077.0950469	17.41796669747602	0.004684379514145988
27	57077.1559806	17.575910818203173	0.0046029342001016865
29	57080.0864167	17.468321867775654	0.0066769077805541605
30	57080.1541015	17.849947346539604	0.007079372304214279
33	57090.2185025	17.377799951032117	0.005722612341042986
36	57095.1563902	17.441701774405136	0.0049023758759621
